NAME,GSS_CODE,HECTARES,NONLD_AREA,LB_GSS_CD,BOROUGH,POLY_ID,NUMPOINTS
South Acton,E05000188,171.92000,0.00000,E09000009,Ealing,51062,35
Southfield,E05000191,142.86900,0.00000,E09000009,Ealing,116748,14
Acton Central,E05000170,177.46300,0.00000,E09000009,Ealing,51060,14
Hanger Hill,E05000179,327.72400,0.00000,E09000009,Ealing,50522,67
Upminster,E05000323,2253.73600,0.00000,E09000016,Havering,116694,19
Rainham and Wennington,E05000318,1688.01000,154.28400,E09000016,Havering,50925,32
South Hornchurch,E05000321,687.31800,56.47900,E09000016,Havering,116695,67
Elm Park,E05000308,366.53500,0.00000,E09000016,Havering,116696,24
Brooklands,E05000306,420.26400,0.00000,E09000016,Havering,116702,48
Romford Town,E05000319,286.47300,0.00000,E09000016,Havering,116703,53
Mawneys,E05000316,304.26100,0.00000,E09000016,Havering,51287,32
Pettits,E05000317,395.45700,0.00000,E09000016,Havering,116708,34
Hacton,E05000311,246.54200,0.00000,E09000016,Havering,116704,15
St. Andrew's,E05000320,267.71200,0.00000,E09000016,Havering,116705,25
Emerson Park,E05000309,464.24300,0.00000,E09000016,Havering,116706,25
Squirrel's Heath,E05000322,265.14700,0.00000,E09000016,Havering,116697,27
Harold Wood,E05000312,758.97300,0.00000,E09000016,Havering,116699,38
Cranham,E05000307,655.50100,0.00000,E09000016,Havering,116707,38
Havering Park,E05000313,978.33000,0.00000,E09000016,Havering,116698,16
Heaton,E05000314,341.56400,0.00000,E09000016,Havering,116700,23
Gooshays,E05000310,775.89600,0.00000,E09000016,Havering,116701,40
Hylands,E05000315,289.77400,0.00000,E09000016,Havering,50930,20
Heathrow Villages,E05000331,2352.11700,0.00000,E09000017,Hillingdon,116716,109
Harefield,E05000330,1522.70400,0.00000,E09000017,Hillingdon,51039,14
West Drayton,E05000342,349.07000,0.00000,E09000017,Hillingdon,116720,25
Yiewsley,E05000345,402.25100,0.00000,E09000017,Hillingdon,116722,24
Uxbridge South,E05000341,311.44700,0.00000,E09000017,Hillingdon,116718,40
Brunel,E05000326,327.69100,0.00000,E09000017,Hillingdon,51033,24
Uxbridge North,E05000340,464.11800,0.00000,E09000017,Hillingdon,51032,31
Hillingdon East,E05000332,359.81200,0.00000,E09000017,Hillingdon,116723,18
Ickenham,E05000333,620.44200,0.00000,E09000017,Hillingdon,51031,23
West Ruislip,E05000343,438.74000,0.00000,E09000017,Hillingdon,51023,13
Northwood,E05000335,739.79400,0.00000,E09000017,Hillingdon,51029,11
South Ruislip,E05000338,741.79500,0.00000,E09000017,Hillingdon,116719,30
Manor,E05000334,197.41800,0.00000,E09000017,Hillingdon,51022,14
Eastcote and East Ruislip,E05000329,406.34100,0.00000,E09000017,Hillingdon,116724,14
Northwood Hills,E05000336,332.85400,0.00000,E09000017,Hillingdon,51028,11
Pinkwell,E05000337,274.83300,0.00000,E09000017,Hillingdon,116721,45
Botwell,E05000325,436.27700,0.00000,E09000017,Hillingdon,116717,30
Charville,E05000328,297.43300,0.00000,E09000017,Hillingdon,51098,12
Townfield,E05000339,349.83300,0.00000,E09000017,Hillingdon,51092,49
Barnhill,E05000324,211.82100,0.00000,E09000017,Hillingdon,51097,26
Yeading,E05000344,232.12600,0.00000,E09000017,Hillingdon,51090,34
Cavendish,E05000327,201.14500,0.00000,E09000017,Hillingdon,51021,7
Roxeth,E05000302,157.49200,0.00000,E09000015,Harrow,51083,9
Harrow on the Hill,E05000289,357.20900,0.00000,E09000015,Harrow,50518,21
Pinner,E05000297,327.74200,0.00000,E09000015,Harrow,51019,9
Pinner South,E05000298,234.56100,0.00000,E09000015,Harrow,51020,10
Greenhill,E05000288,174.49000,0.00000,E09000015,Harrow,51077,37
Headstone North,E05000292,329.63400,0.00000,E09000015,Harrow,51027,24
Marlborough,E05000296,164.66300,0.00000,E09000015,Harrow,51078,11
Harrow Weald,E05000290,458.97300,0.00000,E09000015,Harrow,51015,33
Stanmore Park,E05000303,445.92900,0.00000,E09000015,Harrow,50516,14
Canons,E05000286,562.63200,0.00000,E09000015,Harrow,116972,33
Rayners Lane,E05000300,152.97400,0.00000,E09000015,Harrow,50957,10
Roxbourne,E05000301,150.57600,0.00000,E09000015,Harrow,51082,15
West Harrow,E05000305,151.46200,0.00000,E09000015,Harrow,51026,6
Hatch End,E05000291,327.86600,0.00000,E09000015,Harrow,51014,20
Headstone South,E05000293,146.76400,0.00000,E09000015,Harrow,51080,21
Kenton West,E05000295,176.45600,0.00000,E09000015,Harrow,50514,17
Wealdstone,E05000304,119.59500,0.00000,E09000015,Harrow,51079,6
Belmont,E05000285,177.70400,0.00000,E09000015,Harrow,116973,17
Kenton East,E05000294,127.92600,0.00000,E09000015,Harrow,50511,11
Queensbury,E05000299,161.36400,0.00000,E09000015,Harrow,116974,23
Edgware,E05000287,140.31900,0.00000,E09000015,Harrow,116975,17
Northwick Park,E05000096,267.99100,0.00000,E09000005,Brent,51109,26
Wembley Central,E05000104,160.42400,0.00000,E09000005,Brent,51105,42
Preston,E05000097,238.82800,0.00000,E09000005,Brent,51071,22
Stonebridge,E05000100,405.06300,0.00000,E09000005,Brent,116943,75
Welsh Harp,E05000103,231.89700,0.00000,E09000005,Brent,116949,44
Barnhill,E05000086,297.90800,0.00000,E09000005,Brent,116945,41
Fryent,E05000090,265.93800,0.00000,E09000005,Brent,116950,45
Sudbury,E05000101,212.48000,0.00000,E09000005,Brent,116944,26
